Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9802356223841265,0.9826907190907892,0.9802356223841265,0.9811293518584024,0.9290821155911129,0.7861705552127766,0.7822365391150305
