Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9840334831809022,0.9848995753394673,0.9840334831809022,0.9843857080708941,0.9245946642742828,0.8159455062254622,0.8149853272568862
