Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9848085568128973,0.9851180810888807,0.9848085568128973,0.9849491428439344,0.9148643776884096,0.819387460393392,0.8192187491510661
