Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9819407843745156,0.984444564100091,0.9819407843745156,0.9828072908531083,0.9434345371531158,0.8068112115105599,0.802258470349157
