Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.980623159200124,0.9831190708466482,0.980623159200124,0.9815195220706541,0.9328928584685268,0.7911506778314172,0.7870050566736259
