Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9861261819872887,0.9865713248007613,0.9861261819872887,0.9863168270244212,0.9283681685174755,0.8367960416881466,0.8364154187522693
