Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9805456518369245,0.9835695654111151,0.9805456518369245,0.9815843854477867,0.9418377609281948,0.7951670908625196,0.7895931309060757
