Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9856611378080917,0.9863086786681708,0.9856611378080917,0.9859268936387607,0.9308701166661851,0.8333006446388384,0.8326096186194808
