Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9810106960161216,0.9829340581377982,0.9810106960161216,0.9817350212294541,0.9249246502770003,0.7902619687110702,0.7874590633833908
