Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.97969307084173,0.9828240911574831,0.97969307084173,0.9807840964068024,0.9369290440228438,0.7861209105153041,0.7805402244196105
