Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9819407843745156,0.9841626869613165,0.9819407843745156,0.9827322067211859,0.9380562101614282,0.8041775639728499,0.800400928967503
