Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.980003100294528,0.9829512726651943,0.980003100294528,0.9810372999302764,0.9361860367224598,0.7880714993302963,0.7828936658241692
