Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9800806076577275,0.983046961101439,0.9800806076577275,0.9811174960735511,0.9371234624146372,0.7891549653064371,0.7839013366934346
