Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9868237482560843,0.9873535654018681,0.9868237482560843,0.9870418128231792,0.9359848198257839,0.8461022143616626,0.8455432654063787
