Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9805456518369245,0.9831703374467692,0.9805456518369245,0.9814790987301725,0.9346577846692309,0.7914483510157058,0.7869823006765597
