Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9846535420864982,0.9849356930733514,0.9846535420864982,0.9847828913106097,0.9129380050219991,0.8172051944109072,0.8170656674127462
