Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9946278938259335,0.9953984342298786,0.9946278938259335,0.9948758221506373,0.9957622605740627,0.9853528409008968,0.9852923496143327
