Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9942937436811351,0.9951868607391284,0.9942937436811351,0.9945786823474285,0.9955648587334565,0.9844589085084704,0.9843873885547253
