Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9955618006408828,0.996003746209679,0.9955618006408828,0.9957091971132419,0.996097026202522,0.9878510026601586,0.9878216493157259
