Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9949449080658704,0.9956567518180844,0.9949449080658704,0.9951706406032876,0.9960795351366443,0.9862130620196902,0.9861566663217027
