Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9945507822540569,0.9954204936413804,0.9945507822540569,0.9948226642708482,0.9959474733354298,0.9851641395122351,0.98509162899933
