Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9944908065870418,0.9953305540116595,0.9944908065870418,0.9947575930387942,0.995774181410279,0.984992535370906,0.9849241452439248
