Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9942937436811351,0.9951982164588771,0.9942937436811351,0.9945808728227898,0.995658562626707,0.984465406045104,0.9843905918636602
