Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9954075774971297,0.995930532440053,0.9954075774971297,0.9955774853874729,0.9961722783988576,0.9874448962913218,0.9874071937552938
