Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.994610757921072,0.9953935403200241,0.994610757921072,0.9948610240322205,0.9957927645270174,0.9853099678140391,0.9852473806958476
