Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9949620439707318,0.9956578004342159,0.9949620439707318,0.995183837751804,0.9960599230416151,0.9862566939689613,0.9862020683495185
