Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9956474801651901,0.9960814242723209,0.9956474801651901,0.9957916157405715,0.9962245970862863,0.9880863891797417,0.9880569535488324
