Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9947135733502408,0.9954723371232561,0.9947135733502408,0.9949558378722011,0.9958483933869157,0.9855854408099085,0.985525912467523
