Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9958873828332505,0.9962813395865943,0.9958873828332505,0.9960169714088221,0.9964579145734282,0.9887397777472713,0.9887127848014021
