Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9941480884898127,0.9951140924673627,0.9941480884898127,0.9944527425474546,0.9955713037794425,0.9840772892956113,0.9839968278589516
