Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9958359751186662,0.9962269334816718,0.9958359751186662,0.9959660380495995,0.9963488762547252,0.9885965782073625,0.9885705879058898
