Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9943023116335659,0.9952180600375216,0.9943023116335659,0.9945926700216493,0.9956672916991629,0.9844888556545721,0.9844139119869305
