Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9955960724506058,0.996037367306881,0.9955960724506058,0.9957419789293159,0.9961809817484089,0.9879472762918557,0.9879169060597881
