Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9947906849221173,0.9955497097961236,0.9947906849221173,0.9950309260018197,0.9959726676809111,0.985798200788896,0.9857377965750097
