Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.995964494405127,0.9963077481713464,0.995964494405127,0.9960808825494757,0.9963717404061025,0.9889412633984309,0.9889192228680629
