Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9954761211165756,0.9959551752984963,0.9954761211165756,0.9956345678386765,0.9961232105394705,0.9876235937956224,0.9875905420048974
