Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9945936220162106,0.9953731967587647,0.9945936220162106,0.9948443647781616,0.9957306411356666,0.9852602920281108,0.9851991114941893
