Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9944908065870418,0.9953891167177552,0.9944908065870418,0.9947714112984766,0.9959452540978372,0.9850060804599229,0.9849303259314405
