Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9937025549634149,0.9946075140111836,0.9937025549634149,0.9939973995713024,0.9949411668584299,0.9828477251964332,0.982773501353642
