Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9837208903816166,0.990864229607691,0.9837208903816166,0.9860459961168317,0.9905407113965319,0.9574265914067689,0.9564467664632209
