Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9968898332676457,0.996883626849488,0.9968898332676457,0.9968866372976181,0.9957277547985469,0.9914199778384707,0.9914198994728253
