Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9949020683037167,0.995453948540268,0.9949020683037167,0.9950869305954748,0.9956009386057599,0.9860604505306313,0.9860220211797285
