Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9970526243638296,0.9970331947222029,0.9970526243638296,0.9970418347944155,0.9957798658118012,0.9918662543362506,0.991865776940067
