Accuracy,Precision,Recall,F1_score,G-Mean,MCC,Cohen_Kappa
0.9968469935054921,0.9968342405462475,0.9968469935054921,0.9968401968164632,0.995525738176753,0.9912993981391776,0.9912990284860193
